source_id,tweet_id,cluster_id,is_centroid
295944137948151809,295944137948151809_37,4_0,0
295944137948151809,295944137948151809_39,4_0,1
295944137948151809,295944137948151809_40,4_0,0
295944137948151809,295944137948151809_42,4_0,0
295944137948151809,295944137948151809_43,4_0,0
295944137948151809,295944137948151809_44,4_0,0
295944137948151809,295944137948151809_45,4_0,0
295944137948151809,295944137948151809_47,4_0,0
295944137948151809,295944137948151809_48,4_0,0
295944137948151809,295944137948151809_49,4_0,0
295944137948151809,295944137948151809_50,4_0,0
295944137948151809,295944137948151809_51,4_0,0
295944137948151809,295944137948151809_52,4_0,0
295944137948151809,295944137948151809_53,4_0,0
295944137948151809,295944137948151809_3,4_1,0
295944137948151809,295944137948151809_7,4_1,0
295944137948151809,295944137948151809_10,4_1,0
295944137948151809,295944137948151809_11,4_1,0
295944137948151809,295944137948151809_17,4_1,0
295944137948151809,295944137948151809_19,4_1,0
295944137948151809,295944137948151809_21,4_1,0
295944137948151809,295944137948151809_22,4_1,0
295944137948151809,295944137948151809_25,4_1,0
295944137948151809,295944137948151809_27,4_1,0
295944137948151809,295944137948151809_28,4_1,0
295944137948151809,295944137948151809_29,4_1,0
295944137948151809,295944137948151809_30,4_1,0
295944137948151809,295944137948151809_31,4_1,0
295944137948151809,295944137948151809_33,4_1,0
295944137948151809,295944137948151809_36,4_1,0
295944137948151809,295944137948151809_37,4_1,0
295944137948151809,295944137948151809_39,4_1,0
295944137948151809,295944137948151809_40,4_1,0
295944137948151809,295944137948151809_42,4_1,0
295944137948151809,295944137948151809_43,4_1,0
295944137948151809,295944137948151809_44,4_1,0
295944137948151809,295944137948151809_45,4_1,0
295944137948151809,295944137948151809_47,4_1,0
295944137948151809,295944137948151809_48,4_1,0
295944137948151809,295944137948151809_49,4_1,1
295944137948151809,295944137948151809_50,4_1,0
295944137948151809,295944137948151809_51,4_1,0
295944137948151809,295944137948151809_52,4_1,0
295944137948151809,295944137948151809_53,4_1,0
318263294098030593,318263294098030593_5,0,0
318263294098030593,318263294098030593_11,0,0
318263294098030593,318263294098030593_15,0,0
318263294098030593,318263294098030593_28,0,1
318263294098030593,318263294098030593_29,0,0
318263294098030593,318263294098030593_30,0,0
318263294098030593,318263294098030593_34,0,0
318263294098030593,318263294098030593_35,0,0
318263294098030593,318263294098030593_37,0,0
318263294098030593,318263294098030593_38,0,0
318263294098030593,318263294098030593_39,0,0
318263294098030593,318263294098030593_40,0,0
318263294098030593,318263294098030593_41,0,0
318263294098030593,318263294098030593_44,0,0
318263294098030593,318263294098030593_47,0,0
318263294098030593,318263294098030593_48,0,0
318263294098030593,318263294098030593_52,0,0
318263294098030593,318263294098030593_53,0,0
318263294098030593,318263294098030593_59,0,0
318263294098030593,318263294098030593_61,0,0
318263294098030593,318263294098030593_62,0,0
318263294098030593,318263294098030593_1,1,0
318263294098030593,318263294098030593_3,1,1
318263294098030593,318263294098030593_4,1,0
318263294098030593,318263294098030593_6,1,0
318263294098030593,318263294098030593_9,1,0
318263294098030593,318263294098030593_20,1,0
318263294098030593,318263294098030593_22,1,0
318263294098030593,318263294098030593_25,1,0
318263294098030593,318263294098030593_32,1,0
318263294098030593,318263294098030593_33,1,0
318263294098030593,318263294098030593_45,1,0
318263294098030593,318263294098030593_50,1,0
318263294098030593,318263294098030593_55,1,0
318263294098030593,318263294098030593_63,1,0
318263294098030593,318263294098030593_64,1,0
318263294098030593,318263294098030593_67,1,0
318263294098030593,318263294098030593_2,2_0,0
318263294098030593,318263294098030593_7,2_0,0
318263294098030593,318263294098030593_8,2_0,1
318263294098030593,318263294098030593_10,2_0,0
318263294098030593,318263294098030593_13,2_0,0
318263294098030593,318263294098030593_14,2_0,0
318263294098030593,318263294098030593_17,2_0,0
318263294098030593,318263294098030593_19,2_0,0
318263294098030593,318263294098030593_21,2_0,0
318263294098030593,318263294098030593_23,2_0,0
318263294098030593,318263294098030593_24,2_0,0
318263294098030593,318263294098030593_26,2_0,0
318263294098030593,318263294098030593_27,2_0,0
318263294098030593,318263294098030593_31,2_0,0
318263294098030593,318263294098030593_36,2_0,0
318263294098030593,318263294098030593_42,2_0,0
318263294098030593,318263294098030593_43,2_0,0
318263294098030593,318263294098030593_46,2_0,0
318263294098030593,318263294098030593_49,2_0,0
318263294098030593,318263294098030593_51,2_0,0
318263294098030593,318263294098030593_54,2_0,0
318263294098030593,318263294098030593_56,2_0,0
318263294098030593,318263294098030593_57,2_0,0
318263294098030593,318263294098030593_58,2_0,0
318263294098030593,318263294098030593_60,2_0,0
318263294098030593,318263294098030593_65,2_0,0
318263294098030593,318263294098030593_66,2_0,0
318263294098030593,318263294098030593_2,2_1,0
318263294098030593,318263294098030593_7,2_1,0
318263294098030593,318263294098030593_8,2_1,0
318263294098030593,318263294098030593_10,2_1,0
318263294098030593,318263294098030593_13,2_1,0
318263294098030593,318263294098030593_14,2_1,0
318263294098030593,318263294098030593_17,2_1,0
318263294098030593,318263294098030593_19,2_1,0
318263294098030593,318263294098030593_21,2_1,1
318263294098030593,318263294098030593_23,2_1,0
318263294098030593,318263294098030593_24,2_1,0
318263294098030593,318263294098030593_26,2_1,0
318263294098030593,318263294098030593_27,2_1,0
318263294098030593,318263294098030593_31,2_1,0
318263294098030593,318263294098030593_36,2_1,0
318263294098030593,318263294098030593_42,2_1,0
318263294098030593,318263294098030593_43,2_1,0
318263294098030593,318263294098030593_46,2_1,0
318263294098030593,318263294098030593_49,2_1,0
318263294098030593,318263294098030593_51,2_1,0
318263294098030593,318263294098030593_54,2_1,0
318263294098030593,318263294098030593_56,2_1,0
318263294098030593,318263294098030593_57,2_1,0
318263294098030593,318263294098030593_58,2_1,0
318263294098030593,318263294098030593_60,2_1,0
318263294098030593,318263294098030593_65,2_1,0
318263294098030593,318263294098030593_66,2_1,0
318263294098030593,318263294098030593_2,2_2,0
318263294098030593,318263294098030593_7,2_2,0
318263294098030593,318263294098030593_8,2_2,0
318263294098030593,318263294098030593_10,2_2,0
318263294098030593,318263294098030593_13,2_2,0
318263294098030593,318263294098030593_14,2_2,0
318263294098030593,318263294098030593_17,2_2,0
318263294098030593,318263294098030593_19,2_2,0
318263294098030593,318263294098030593_21,2_2,0
318263294098030593,318263294098030593_23,2_2,1
318263294098030593,318263294098030593_24,2_2,0
318263294098030593,318263294098030593_26,2_2,0
318263294098030593,318263294098030593_27,2_2,0
318263294098030593,318263294098030593_31,2_2,0
318263294098030593,318263294098030593_36,2_2,0
318263294098030593,318263294098030593_42,2_2,0
318263294098030593,318263294098030593_43,2_2,0
318263294098030593,318263294098030593_46,2_2,0
318263294098030593,318263294098030593_49,2_2,0
318263294098030593,318263294098030593_51,2_2,0
318263294098030593,318263294098030593_54,2_2,0
318263294098030593,318263294098030593_56,2_2,0
318263294098030593,318263294098030593_57,2_2,0
318263294098030593,318263294098030593_58,2_2,0
318263294098030593,318263294098030593_60,2_2,0
318263294098030593,318263294098030593_65,2_2,0
318263294098030593,318263294098030593_66,2_2,0
318263294098030593,318263294098030593_2,2_3,0
318263294098030593,318263294098030593_7,2_3,0
318263294098030593,318263294098030593_8,2_3,0
318263294098030593,318263294098030593_10,2_3,0
318263294098030593,318263294098030593_13,2_3,0
318263294098030593,318263294098030593_14,2_3,0
318263294098030593,318263294098030593_17,2_3,0
318263294098030593,318263294098030593_19,2_3,0
318263294098030593,318263294098030593_21,2_3,0
318263294098030593,318263294098030593_23,2_3,0
318263294098030593,318263294098030593_24,2_3,1
318263294098030593,318263294098030593_26,2_3,0
318263294098030593,318263294098030593_27,2_3,0
318263294098030593,318263294098030593_31,2_3,0
318263294098030593,318263294098030593_36,2_3,0
318263294098030593,318263294098030593_42,2_3,0
318263294098030593,318263294098030593_43,2_3,0
318263294098030593,318263294098030593_46,2_3,0
318263294098030593,318263294098030593_49,2_3,0
318263294098030593,318263294098030593_51,2_3,0
318263294098030593,318263294098030593_54,2_3,0
318263294098030593,318263294098030593_56,2_3,0
318263294098030593,318263294098030593_57,2_3,0
318263294098030593,318263294098030593_58,2_3,0
318263294098030593,318263294098030593_60,2_3,0
318263294098030593,318263294098030593_65,2_3,0
318263294098030593,318263294098030593_66,2_3,0
318263294098030593,318263294098030593_2,2_4,0
318263294098030593,318263294098030593_7,2_4,0
318263294098030593,318263294098030593_8,2_4,0
318263294098030593,318263294098030593_10,2_4,0
318263294098030593,318263294098030593_13,2_4,0
318263294098030593,318263294098030593_14,2_4,0
318263294098030593,318263294098030593_17,2_4,0
318263294098030593,318263294098030593_19,2_4,0
318263294098030593,318263294098030593_21,2_4,0
318263294098030593,318263294098030593_23,2_4,0
318263294098030593,318263294098030593_24,2_4,0
318263294098030593,318263294098030593_26,2_4,0
318263294098030593,318263294098030593_27,2_4,0
318263294098030593,318263294098030593_31,2_4,1
318263294098030593,318263294098030593_36,2_4,0
318263294098030593,318263294098030593_42,2_4,0
318263294098030593,318263294098030593_43,2_4,0
318263294098030593,318263294098030593_46,2_4,0
318263294098030593,318263294098030593_49,2_4,0
318263294098030593,318263294098030593_51,2_4,0
318263294098030593,318263294098030593_54,2_4,0
318263294098030593,318263294098030593_56,2_4,0
318263294098030593,318263294098030593_57,2_4,0
318263294098030593,318263294098030593_58,2_4,0
318263294098030593,318263294098030593_60,2_4,0
318263294098030593,318263294098030593_65,2_4,0
318263294098030593,318263294098030593_66,2_4,0
318263294098030593,318263294098030593_2,2_5,0
318263294098030593,318263294098030593_7,2_5,0
318263294098030593,318263294098030593_8,2_5,0
318263294098030593,318263294098030593_10,2_5,0
318263294098030593,318263294098030593_13,2_5,0
318263294098030593,318263294098030593_14,2_5,0
318263294098030593,318263294098030593_17,2_5,0
318263294098030593,318263294098030593_19,2_5,0
318263294098030593,318263294098030593_21,2_5,0
318263294098030593,318263294098030593_23,2_5,0
318263294098030593,318263294098030593_24,2_5,0
318263294098030593,318263294098030593_26,2_5,0
318263294098030593,318263294098030593_27,2_5,0
318263294098030593,318263294098030593_31,2_5,0
318263294098030593,318263294098030593_36,2_5,0
318263294098030593,318263294098030593_42,2_5,0
318263294098030593,318263294098030593_43,2_5,0
318263294098030593,318263294098030593_46,2_5,0
318263294098030593,318263294098030593_49,2_5,1
318263294098030593,318263294098030593_51,2_5,0
318263294098030593,318263294098030593_54,2_5,0
318263294098030593,318263294098030593_56,2_5,0
318263294098030593,318263294098030593_57,2_5,0
318263294098030593,318263294098030593_58,2_5,0
318263294098030593,318263294098030593_60,2_5,0
318263294098030593,318263294098030593_65,2_5,0
318263294098030593,318263294098030593_66,2_5,0
318263294098030593,318263294098030593_2,2_6,0
318263294098030593,318263294098030593_7,2_6,0
318263294098030593,318263294098030593_8,2_6,0
318263294098030593,318263294098030593_10,2_6,0
318263294098030593,318263294098030593_13,2_6,0
318263294098030593,318263294098030593_14,2_6,0
318263294098030593,318263294098030593_17,2_6,0
318263294098030593,318263294098030593_19,2_6,0
318263294098030593,318263294098030593_21,2_6,0
318263294098030593,318263294098030593_23,2_6,0
318263294098030593,318263294098030593_24,2_6,0
318263294098030593,318263294098030593_26,2_6,0
318263294098030593,318263294098030593_27,2_6,0
318263294098030593,318263294098030593_31,2_6,0
318263294098030593,318263294098030593_36,2_6,0
318263294098030593,318263294098030593_42,2_6,0
318263294098030593,318263294098030593_43,2_6,0
318263294098030593,318263294098030593_46,2_6,0
318263294098030593,318263294098030593_49,2_6,0
318263294098030593,318263294098030593_51,2_6,1
318263294098030593,318263294098030593_54,2_6,0
318263294098030593,318263294098030593_56,2_6,0
318263294098030593,318263294098030593_57,2_6,0
318263294098030593,318263294098030593_58,2_6,0
318263294098030593,318263294098030593_60,2_6,0
318263294098030593,318263294098030593_65,2_6,0
318263294098030593,318263294098030593_66,2_6,0
318263294098030593,318263294098030593_2,2_7,0
318263294098030593,318263294098030593_7,2_7,0
318263294098030593,318263294098030593_8,2_7,0
318263294098030593,318263294098030593_10,2_7,0
318263294098030593,318263294098030593_13,2_7,0
318263294098030593,318263294098030593_14,2_7,0
318263294098030593,318263294098030593_17,2_7,0
318263294098030593,318263294098030593_19,2_7,0
318263294098030593,318263294098030593_21,2_7,0
318263294098030593,318263294098030593_23,2_7,0
318263294098030593,318263294098030593_24,2_7,0
318263294098030593,318263294098030593_26,2_7,0
318263294098030593,318263294098030593_27,2_7,0
318263294098030593,318263294098030593_31,2_7,0
318263294098030593,318263294098030593_36,2_7,0
318263294098030593,318263294098030593_42,2_7,0
318263294098030593,318263294098030593_43,2_7,0
318263294098030593,318263294098030593_46,2_7,0
318263294098030593,318263294098030593_49,2_7,0
318263294098030593,318263294098030593_51,2_7,0
318263294098030593,318263294098030593_54,2_7,0
318263294098030593,318263294098030593_56,2_7,1
318263294098030593,318263294098030593_57,2_7,0
318263294098030593,318263294098030593_58,2_7,0
318263294098030593,318263294098030593_60,2_7,0
318263294098030593,318263294098030593_65,2_7,0
318263294098030593,318263294098030593_66,2_7,0
318263294098030593,318263294098030593_12,3,0
318263294098030593,318263294098030593_16,3,1
318263294098030593,318263294098030593_18,3,0
318263294098030593,318263294098030593_69,3,0
318263294098030593,318263294098030593_70,3,0
318263294098030593,318263294098030593_68,4,1
319166636902998016,319166636902998016_1,0,0
319166636902998016,319166636902998016_9,0,1
319166636902998016,319166636902998016_10,0,0
319166636902998016,319166636902998016_8,1,1
319166636902998016,319166636902998016_6,2,1
319166636902998016,319166636902998016_11,3,1
319166636902998016,319166636902998016_2,4,0
319166636902998016,319166636902998016_3,4,0
319166636902998016,319166636902998016_4,4,0
319166636902998016,319166636902998016_5,4,1
319166636902998016,319166636902998016_7,4,0
319166636902998016,319166636902998016_12,4,0
319166636902998016,319166636902998016_13,4,0
326137285450018817,326137285450018817_3,0_0,1
326137285450018817,326137285450018817_4,0_0,0
326137285450018817,326137285450018817_5,0_0,0
326137285450018817,326137285450018817_8,0_0,0
326137285450018817,326137285450018817_9,0_0,0
326137285450018817,326137285450018817_10,0_0,0
326137285450018817,326137285450018817_13,0_0,0
326137285450018817,326137285450018817_15,0_0,0
326137285450018817,326137285450018817_17,0_0,0
326137285450018817,326137285450018817_19,0_0,0
326137285450018817,326137285450018817_22,0_0,0
326137285450018817,326137285450018817_31,0_0,0
326137285450018817,326137285450018817_33,0_0,0
326137285450018817,326137285450018817_35,0_0,0
326137285450018817,326137285450018817_3,0_1,0
326137285450018817,326137285450018817_4,0_1,0
326137285450018817,326137285450018817_5,0_1,1
326137285450018817,326137285450018817_8,0_1,0
326137285450018817,326137285450018817_9,0_1,0
326137285450018817,326137285450018817_10,0_1,0
326137285450018817,326137285450018817_13,0_1,0
326137285450018817,326137285450018817_15,0_1,0
326137285450018817,326137285450018817_17,0_1,0
326137285450018817,326137285450018817_19,0_1,0
326137285450018817,326137285450018817_22,0_1,0
326137285450018817,326137285450018817_31,0_1,0
326137285450018817,326137285450018817_33,0_1,0
326137285450018817,326137285450018817_35,0_1,0
326137285450018817,326137285450018817_3,0_2,0
326137285450018817,326137285450018817_4,0_2,0
326137285450018817,326137285450018817_5,0_2,0
326137285450018817,326137285450018817_8,0_2,0
326137285450018817,326137285450018817_9,0_2,0
326137285450018817,326137285450018817_10,0_2,0
326137285450018817,326137285450018817_13,0_2,0
326137285450018817,326137285450018817_15,0_2,0
326137285450018817,326137285450018817_17,0_2,1
326137285450018817,326137285450018817_19,0_2,0
326137285450018817,326137285450018817_22,0_2,0
326137285450018817,326137285450018817_31,0_2,0
326137285450018817,326137285450018817_33,0_2,0
326137285450018817,326137285450018817_35,0_2,0
326137285450018817,326137285450018817_3,0_3,0
326137285450018817,326137285450018817_4,0_3,0
326137285450018817,326137285450018817_5,0_3,0
326137285450018817,326137285450018817_8,0_3,0
326137285450018817,326137285450018817_9,0_3,0
326137285450018817,326137285450018817_10,0_3,0
326137285450018817,326137285450018817_13,0_3,0
326137285450018817,326137285450018817_15,0_3,0
326137285450018817,326137285450018817_17,0_3,0
326137285450018817,326137285450018817_19,0_3,0
326137285450018817,326137285450018817_22,0_3,1
326137285450018817,326137285450018817_31,0_3,0
326137285450018817,326137285450018817_33,0_3,0
326137285450018817,326137285450018817_35,0_3,0
326137285450018817,326137285450018817_3,0_4,0
326137285450018817,326137285450018817_4,0_4,0
326137285450018817,326137285450018817_5,0_4,0
326137285450018817,326137285450018817_8,0_4,0
326137285450018817,326137285450018817_9,0_4,0
326137285450018817,326137285450018817_10,0_4,0
326137285450018817,326137285450018817_13,0_4,0
326137285450018817,326137285450018817_15,0_4,0
326137285450018817,326137285450018817_17,0_4,0
326137285450018817,326137285450018817_19,0_4,0
326137285450018817,326137285450018817_22,0_4,0
326137285450018817,326137285450018817_31,0_4,0
326137285450018817,326137285450018817_33,0_4,0
326137285450018817,326137285450018817_35,0_4,1
326137285450018817,326137285450018817_1,1_0,1
326137285450018817,326137285450018817_14,1_0,0
326137285450018817,326137285450018817_1,1_1,0
326137285450018817,326137285450018817_14,1_1,1
326137285450018817,326137285450018817_18,2,1
326137285450018817,326137285450018817_2,3,0
326137285450018817,326137285450018817_12,3,0
326137285450018817,326137285450018817_16,3,0
326137285450018817,326137285450018817_21,3,0
326137285450018817,326137285450018817_23,3,0
326137285450018817,326137285450018817_24,3,1
326137285450018817,326137285450018817_26,3,0
326137285450018817,326137285450018817_28,3,0
326137285450018817,326137285450018817_32,3,0
326137285450018817,326137285450018817_34,3,0
326137285450018817,326137285450018817_36,3,0
326137285450018817,326137285450018817_37,3,0
326137285450018817,326137285450018817_6,4,0
326137285450018817,326137285450018817_7,4,1
326137285450018817,326137285450018817_11,4,0
326137285450018817,326137285450018817_20,4,0
326137285450018817,326137285450018817_25,4,0
326137285450018817,326137285450018817_27,4,0
326137285450018817,326137285450018817_29,4,0
326137285450018817,326137285450018817_30,4,0
326137285450018817,326137285450018817_38,4,0
326137285450018817,326137285450018817_39,4,0
334722003057647616,334722003057647616_1,0,0
334722003057647616,334722003057647616_2,0,0
334722003057647616,334722003057647616_5,0,0
334722003057647616,334722003057647616_6,0,0
334722003057647616,334722003057647616_7,0,0
334722003057647616,334722003057647616_10,0,1
334722003057647616,334722003057647616_11,0,0
334722003057647616,334722003057647616_14,0,0
334722003057647616,334722003057647616_16,0,0
334722003057647616,334722003057647616_18,0,0
334722003057647616,334722003057647616_26,0,0
334722003057647616,334722003057647616_32,0,0
334722003057647616,334722003057647616_38,0,0
334722003057647616,334722003057647616_47,0,0
334722003057647616,334722003057647616_55,0,0
334722003057647616,334722003057647616_68,0,0
334722003057647616,334722003057647616_70,0,0
334722003057647616,334722003057647616_77,0,0
334722003057647616,334722003057647616_78,0,0
334722003057647616,334722003057647616_86,0,0
334722003057647616,334722003057647616_87,0,0
334722003057647616,334722003057647616_94,0,0
334722003057647616,334722003057647616_102,0,0
334722003057647616,334722003057647616_108,0,0
334722003057647616,334722003057647616_119,0,0
334722003057647616,334722003057647616_120,0,0
334722003057647616,334722003057647616_129,0,0
334722003057647616,334722003057647616_132,0,0
334722003057647616,334722003057647616_135,0,0
334722003057647616,334722003057647616_136,0,0
334722003057647616,334722003057647616_142,0,0
334722003057647616,334722003057647616_143,0,0
334722003057647616,334722003057647616_150,0,0
334722003057647616,334722003057647616_151,0,0
334722003057647616,334722003057647616_156,0,0
334722003057647616,334722003057647616_158,0,0
334722003057647616,334722003057647616_160,0,0
334722003057647616,334722003057647616_162,0,0
334722003057647616,334722003057647616_4,1,0
334722003057647616,334722003057647616_8,1,0
334722003057647616,334722003057647616_9,1,0
334722003057647616,334722003057647616_12,1,0
334722003057647616,334722003057647616_17,1,0
334722003057647616,334722003057647616_22,1,0
334722003057647616,334722003057647616_37,1,0
334722003057647616,334722003057647616_42,1,0
334722003057647616,334722003057647616_43,1,0
334722003057647616,334722003057647616_44,1,0
334722003057647616,334722003057647616_45,1,0
334722003057647616,334722003057647616_50,1,0
334722003057647616,334722003057647616_57,1,0
334722003057647616,334722003057647616_60,1,0
334722003057647616,334722003057647616_67,1,0
334722003057647616,334722003057647616_72,1,0
334722003057647616,334722003057647616_74,1,0
334722003057647616,334722003057647616_76,1,0
334722003057647616,334722003057647616_79,1,0
334722003057647616,334722003057647616_81,1,0
334722003057647616,334722003057647616_85,1,0
334722003057647616,334722003057647616_89,1,0
334722003057647616,334722003057647616_97,1,0
334722003057647616,334722003057647616_99,1,0
334722003057647616,334722003057647616_112,1,0
334722003057647616,334722003057647616_118,1,0
334722003057647616,334722003057647616_121,1,0
334722003057647616,334722003057647616_124,1,0
334722003057647616,334722003057647616_125,1,0
334722003057647616,334722003057647616_126,1,0
334722003057647616,334722003057647616_127,1,0
334722003057647616,334722003057647616_130,1,0
334722003057647616,334722003057647616_133,1,0
334722003057647616,334722003057647616_137,1,0
334722003057647616,334722003057647616_138,1,0
334722003057647616,334722003057647616_140,1,0
334722003057647616,334722003057647616_159,1,1
334722003057647616,334722003057647616_161,1,0
334722003057647616,334722003057647616_163,1,0
334722003057647616,334722003057647616_19,2,0
334722003057647616,334722003057647616_23,2,0
334722003057647616,334722003057647616_29,2,0
334722003057647616,334722003057647616_33,2,0
334722003057647616,334722003057647616_35,2,0
334722003057647616,334722003057647616_39,2,0
334722003057647616,334722003057647616_40,2,0
334722003057647616,334722003057647616_46,2,0
334722003057647616,334722003057647616_51,2,1
334722003057647616,334722003057647616_56,2,0
334722003057647616,334722003057647616_58,2,0
334722003057647616,334722003057647616_61,2,0
334722003057647616,334722003057647616_62,2,0
334722003057647616,334722003057647616_73,2,0
334722003057647616,334722003057647616_80,2,0
334722003057647616,334722003057647616_88,2,0
334722003057647616,334722003057647616_95,2,0
334722003057647616,334722003057647616_101,2,0
334722003057647616,334722003057647616_103,2,0
334722003057647616,334722003057647616_105,2,0
334722003057647616,334722003057647616_106,2,0
334722003057647616,334722003057647616_109,2,0
334722003057647616,334722003057647616_110,2,0
334722003057647616,334722003057647616_116,2,0
334722003057647616,334722003057647616_131,2,0
334722003057647616,334722003057647616_134,2,0
334722003057647616,334722003057647616_139,2,0
334722003057647616,334722003057647616_3,3,0
334722003057647616,334722003057647616_13,3,0
334722003057647616,334722003057647616_15,3,0
334722003057647616,334722003057647616_20,3,0
334722003057647616,334722003057647616_25,3,0
334722003057647616,334722003057647616_28,3,0
334722003057647616,334722003057647616_31,3,0
334722003057647616,334722003057647616_34,3,0
334722003057647616,334722003057647616_36,3,0
334722003057647616,334722003057647616_41,3,0
334722003057647616,334722003057647616_48,3,0
334722003057647616,334722003057647616_49,3,0
334722003057647616,334722003057647616_53,3,0
334722003057647616,334722003057647616_54,3,0
